1. Ā Forest Adventure ? (Done),,,
227,Angry & Calm,Volcano Mystery,
228,Scared & Brave,Hero Mystery,
229,Love & Care,Heart Mystery,
230,Doctor Visit,Health Mystery,
,,,
,,,
,,,
,,,
??ĀCATEGORY 8: HOME & FAMILY (231-260),,,
,,,
#,Concept,Mystery Theme,
231,Family Members,Lost Family Mystery,
232,Mother,Mommy Love Mystery,
233,Father,Daddy Hero Mystery,
234,Grandparents,Old Story Mystery,
235,Siblings,Brother Sister Mystery,
236,Home Rooms,House Tour Mystery,
237,Kitchen Items,Cooking Mystery,
238,Bedroom Items,Sleep Mystery,
239,Bathroom Items,Clean Mystery,
240,Living Room,TV Mystery,
241,Furniture,Sit Mystery,
242,Electric Items,Power Mystery,
243,Clothes,Wardrobe Mystery,
244,Winter Clothes,Warm Mystery,
245,Summer Clothes,Cool Mystery,
246,Rainy Clothes,Wet Mystery,
247,Footwear,Missing Shoe Mystery,
248,Accessories,Style Mystery,
249,Toys,Toy Box Mystery,
250,Books,Library Mystery,
251,School Bag,Bag Pack Mystery,
252,Stationery,Pencil Mystery,
253,Cleaning,Clean House Mystery,
254,Cooking,Recipe Mystery,
255,Eating Manners,Table Mystery,
256,Good Manners,Magic Words Mystery,
257,Sharing,Friend Mystery,
258,Helping,Helper Mystery,
259,Saying Sorry,Apology Mystery,
260,Saying Thank You,Gratitude Mystery,
,,,
,,,
,,,
,,,
??ĀCATEGORY 9: TRANSPORT & PLACES (261-290),,,
,,,
#,Concept,Mystery Theme,
261,Vehicles,Road Mystery,
262,Cars,Vroom Mystery,
263,Bus,School Bus Mystery,
264,Truck,Big Wheel Mystery,
265,Bike & Cycle,Pedal Mystery,
266,Train,Track Mystery,
267,Boat & Ship,Water Mystery,
268,Airplane,Sky Fly Mystery,
269,Helicopter,Spin Mystery,
270,Rocket,Space Launch Mystery,
271,Ambulance,Help Mystery,
272,Fire Truck,Rescue Mystery,
273,Police Car,Catch Mystery,
274,Tractor,Farm Mystery,
275,Traffic Signals,Light Mystery,
276,Road Safety,Safe Walk Mystery,
277,City,Big City Mystery,
278,Village,Quiet Mystery,
279,School,First Day Mystery,
280,Hospital,Doctor Mystery,
281,Park,Slide Mystery,
282,Zoo,Cage Mystery,
283,Beach,Sand Mystery,
284,Farm,Crop Mystery,
285,Market,Buy Mystery,
286,Library,Book Mystery,
287,Post Office,Letter Mystery,
288,Bank,Money Mystery,
289,Airport,Fly Away Mystery,
290,Restaurant,Food Order Mystery,
,,,
,,,
,,,
,,,
"??ĀCATEGORY 10: CULTURE, JOBS & FUN (291-330)",,,
,,,
#,Concept,Mystery Theme,
291,Jobs/Professions,Helper Mystery,
292,Doctor,Cure Mystery,
293,Teacher,School Mystery,
294,Farmer,Crop Mystery,
295,Police,Safe Mystery,
296,Firefighter,Flame Mystery,
297,Chef/Cook,Recipe Mystery,
298,Artist,Color Mystery,
299,Singer,Song Mystery,
300,Dancer,Step Mystery,
301,Astronaut,Space Mystery,
302,Pilot,Sky Mystery,
303,Sailor,Sea Mystery,
304,Festivals,Celebration Mystery,
305,Birthday,Cake Mystery,
306,Christmas,Santa Mystery,
307,Diwali,Light Mystery,
308,Holi,Color Mystery,
309,Eid,Moon Mystery,
310,New Year,Time Mystery,
311,Sports,Game Mystery,
312,Cricket,Ball Bat Mystery,
313,Football,Goal Mystery,
314,Swimming,Water Sport Mystery,
315,Running,Race Mystery,
316,Musical Instruments,Sound Mystery,
317,Guitar,String Mystery,
318,Drums,Beat Mystery,
319,Piano,Key Mystery,
320,Flute,Air Mystery,
321,Countries,World Mystery,
322,Flags,Flag Hunt Mystery,
323,Languages (Hello),Greeting Mystery,
324,World Famous Places,Wonder Mystery,
325,Currencies,Money World Mystery,
326,Cultural Dress,Style Mystery,
327,Magic Tricks,Wonder Mystery,
328,Science Experiments,Lab Mystery,
329,Inventions,Idea Mystery,
330,Future World,Robot Mystery,
,,,
,,,
,,,
??ĀTOTAL = 330 STORY CONCEPTS!Ā??,,,
,,,
,,,
?? Quick Summary:,,,
,,,
Category,Count,,
Letters & Phonics,25,,
Numbers & Math,30,,
Colors & Shapes,25,,
Nature & World,40,,
Animals,40,,
Plants & Food,40,,
Body & Health,30,,
Home & Family,30,,
Transport & Places,30,,
"Culture, Jobs & Fun",40,,
TOTAL,330,,
,,,
#,Concept,UNIQUE Theme,Co-Star
1,ABC,?? Forest Adventure ?,Done
2,Numbers 1-10,?? Ocean Mystery ?,Girl
3,Colors,?? Science Lab Magic,Boy
4,Shapes,?? Space Galaxy Mystery,Girl
5,Capital Letters,?? Royal Castle Mystery,Boy
6,Small Letters,?? Tiny Mushroom Village,Girl
7,Numbers 11-20,??? Desert Treasure Hunt,Boy
8,Numbers 1-100,?? Mountain Climb Mystery,Girl
9,Vowels,?? 5 Magic Crystal Cave,Boy
10,Phonics,?? Echo Valley Mystery,Girl
,,,
,,,
,,,
,,,
??ĀANIMALS Ś Each Different Theme,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
11,Wild Animals,?? Safari Jeep Adventure,Boy
12,Farm Animals,?? Tractor Farm Mystery,Girl
13,Pet Animals,?? Lost Pet Home Mystery,Boy
14,Sea Animals,?? Submarine Deep Dive,Girl
15,Birds,?? Hot Air Balloon Sky Trip,Boy
16,Insects,?? Magnifying Glass Hunt,Girl
17,Reptiles,??? Lost Island Mystery,Boy
18,Dinosaurs,? Time Machine Journey,Girl
19,Jungle Animals,?? Vine Swing Adventure,Boy
20,Polar Animals,?? Igloo Ice Land Mystery,Girl
21,Desert Animals,?? Camel Caravan Trip,Boy
22,Forest Animals,?? Wooden Cabin Mystery,Girl
23,Night Animals,?? Moonlight Mystery,Boy
24,Baby Animals,?? Lost Mommy Mystery,Girl
25,Animal Sounds,?? Magic Radio Mystery,Boy
,,,
,,,
,,,
,,,
??ĀNATURE Ś Each Different Theme,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
26,Trees,?? Talking Tree Forest,Girl
27,Flowers,?? Fairy Garden Mystery,Boy
28,Fruits,?? Picnic Basket Mystery,Girl
29,Vegetables,?? Underground Tunnel Dig,Boy
30,Seeds,?? Magic Bean Stalk Climb,Girl
31,Plants Growth,?? Greenhouse Mystery,Boy
32,Leaves,?? Autumn Wind Chase,Girl
33,Sun,?? Sky Castle Adventure,Boy
34,Moon,?? Moon Walk Mystery,Girl
35,Stars,? Star Catcher Net Mystery,Boy
36,Clouds,?? Cloud Roller Coaster,Girl
37,Rain,? Umbrella Dance Mystery,Boy
38,Snow,? Snowman Builder Mystery,Girl
39,Wind,?? Kite Flying Adventure,Boy
40,Rainbow,?? Rainbow Bridge Crossing,Girl
41,Thunder,? Storm Chase Mystery,Boy
42,Volcanoes,?? Lava Escape Mystery,Girl
43,Mountains,?? Rock Climb Mystery,Boy
44,Rivers,?? Canoe River Journey,Girl
45,Oceans,????? Pirate Ship Mystery,Boy
46,Deserts,?? Sand Dune Adventure,Girl
47,Forests,??? Camping Tent Mystery,Boy
48,Islands,??? Treasure Map Mystery,Girl
49,Caves,?? Flashlight Cave Mystery,Boy
50,Waterfalls,?? Hidden Falls Mystery,Girl
,,,
,,,
,,,
,,,
"??ĀCOLORS, SHAPES & PATTERNS",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
51,Colors,?? Science Lab Magic,Boy
52,Rainbow Colors,?? Sky Bridge Mystery,Girl
53,Primary Colors,?? Paint Studio Mystery,Boy
54,Mixing Colors,?? Potion Maker Mystery,Girl
55,Warm Colors,?? Campfire Mystery,Boy
56,Cool Colors,?? Ice Palace Mystery,Girl
57,Shapes,?? Space Shape Hunt,Boy
58,Circle,? Wheel Factory Mystery,Girl
59,Triangle,?? Pyramid Egypt Mystery,Boy
60,Square,?? Block City Mystery,Girl
61,Star Shape,?? Wishing Star Mystery,Boy
62,Heart Shape,?? Love Land Mystery,Girl
63,3D Shapes,?? Crystal World Mystery,Boy
64,Patterns,?? Puzzle Land Mystery,Girl
,,,
,,,
,,,
,,,
??ĀMATH CONCEPTS,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
65,Counting Backwards,?? Rocket Launch Countdown,Boy
66,Even Numbers,?? Twin Park Mystery,Girl
67,Odd Numbers,?? Lonely Hat Mystery,Boy
68,Addition,? Plus Power Gym,Girl
69,Subtraction,? Disappear Magic Show,Boy
70,Multiplication,?? Bunny Hop Multiply,Girl
71,Division,?? Pizza Sharing Mystery,Boy
72,Skip Counting,?? Kangaroo Jump Mystery,Girl
73,Big & Small,???? Elephant Mouse Mystery,Boy
74,More & Less,?? Balance Scale Mystery,Girl
75,First-Last,?? Race Track Mystery,Boy
76,Half & Whole,?? Bakery Cut Mystery,Girl
77,Money/Coins,?? Pirate Coin Mystery,Boy
78,Time/Clock,? Clock Tower Mystery,Girl
79,Calendar,?? Day Wheel Mystery,Boy
80,Measurement,?? Ruler Land Mystery,Girl
,,,
,,,
,,,
,,,
"??ĀBODY, HEALTH & EMOTIONS",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
81,Body Parts,?? Magic Mirror Mystery,Boy
82,Face Parts,?? Mask Maker Mystery,Girl
83,5 Senses,??? Detective Senses Mystery,Boy
84,Eyes,??? Eye Spy Mystery,Girl
85,Ears,?? Sound Wave Mystery,Boy
86,Nose,?? Smell Trail Mystery,Girl
87,Tongue,?? Taste Test Mystery,Boy
88,Skin/Touch,?? Texture Box Mystery,Girl
89,Heart,?? Heartbeat Drum Mystery,Boy
90,Brain,?? Thinking Cap Mystery,Girl
91,Bones,?? Skeleton Dance Mystery,Boy
92,Teeth,?? Tooth Fairy Mystery,Girl
93,Healthy Habits,?? Superhero Habit Mystery,Boy
94,Exercise,??? Gym Land Mystery,Girl
95,Brushing,?? Germ Battle Mystery,Boy
96,Bath Time,?? Bubble Land Mystery,Girl
97,Hand Washing,?? Soap Hero Mystery,Boy
98,Sleep Time,?? Dream Cloud Mystery,Girl
99,Emotions,?? Feeling Faces Mystery,Boy
100,Happy & Sad,????? Weather Mood Mystery,Girl
,,,
,,,
,,,
,,,
"??ĀHOME, FAMILY & LIFE",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
101,Family Members,?? Family Tree Mystery,Boy
102,Mother Love,?? Mommy's Hug Mystery,Girl
103,Father Hero,?? Daddy's Toolbox Mystery,Boy
104,Grandparents,?? Old Story Book Mystery,Girl
105,Siblings,?? Treasure Hunt Together,Boy
106,Home Tour,?? Mystery Door Mystery,Girl
107,Kitchen,?? Chef Squirrel Mystery,Boy
108,Bedroom,??? Pillow Fort Mystery,Girl
109,Bathroom,?? Shower Splash Mystery,Boy
110,Living Room,?? Remote Control Mystery,Girl
111,Garden Home,?? Backyard Mystery,Boy
112,Furniture,?? Talking Chair Mystery,Girl
113,Clothes,?? Wardrobe Portal Mystery,Boy
114,Winter Clothes,?? Snow Gear Mystery,Girl
115,Summer Clothes,?? Beach Trip Mystery,Boy
116,Footwear,?? Missing Shoe Mystery,Girl
117,Hat & Accessories,?? Magic Hat Shop,Boy
118,Toys,?? Toy Box Comes Alive,Girl
119,Books,?? Story Book Portal,Boy
120,Manners,? Magic Words Mystery,Girl
,,,
,,,
,,,
,,,
??ĀTRANSPORT & PLACES,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
121,Vehicles,??? Highway Race Mystery,Boy
122,Cars,?? Racing Track Mystery,Girl
123,Bus,?? School Bus Mystery,Boy
124,Truck,?? Big Wheel Junction,Girl
125,Train,?? Choo-Choo Tunnel Mystery,Boy
126,Boat/Ship,? Sailor Adventure,Girl
127,Airplane,?? Cloud Hopper Mystery,Boy
128,Helicopter,?? Sky Spin Rescue,Girl
129,Rocket,?? Mars Mission Mystery,Boy
130,Submarine,??? Deep Sea Spy Mystery,Girl
131,Ambulance,?? Hospital Race Mystery,Boy
132,Fire Truck,?? Flame Rescue Mystery,Girl
133,Police Car,?? Catch Thief Mystery,Boy
134,Bicycle,?? Park Trail Mystery,Girl
135,Traffic Rules,?? Signal Hero Mystery,Boy
136,School,?? First Day Mystery,Girl
137,Hospital,?? Get Well Mystery,Boy
138,Park,?? Carnival Park Mystery,Girl
139,Zoo,?? Animal Escape Mystery,Boy
140,Beach,??? Sandcastle Mystery,Girl
141,Farm Visit,?? Crop Field Mystery,Boy
142,Market,?? Shopping Cart Mystery,Girl
143,Library,?? Hidden Book Mystery,Boy
144,Restaurant,??? Chef Mystery,Girl
145,Airport,?? Lost Luggage Mystery,Boy
,,,
,,,
,,,
,,,
??ĀJOBS & PROFESSIONS,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
146,Doctor,?? Cure Mystery Hospital,Girl
147,Teacher,?? Magic Classroom Mystery,Boy
148,Farmer,?? Crop Save Mystery,Girl
149,Police,?? Catch Bad Mystery,Boy
150,Firefighter,?? Flame Hero Mystery,Girl
151,Chef,????? Recipe Lost Mystery,Boy
152,Artist,?? Color Lost Mystery,Girl
153,Astronaut,????? Space Walk Mystery,Boy
154,Pilot,?? Cockpit Mystery,Girl
155,Sailor,? Sea Captain Mystery,Boy
156,Scientist,?? Lab Discovery Mystery,Girl
157,Engineer,?? Build Bridge Mystery,Boy
158,Mechanic,?? Fix Car Mystery,Girl
159,Tailor,?? Stitching Mystery,Boy
160,Baker,?? Bread Bake Mystery,Girl
161,Gardener,?? Plant Hero Mystery,Boy
162,Postman,?? Letter Lost Mystery,Girl
163,Singer,?? Lost Voice Mystery,Boy
164,Dancer,?? Dance Step Mystery,Girl
165,Magician,?? Trick Mystery,Boy
,,,
,,,
,,,
,,,
"??ĀWORLD, SPACE & SCIENCE",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
166,Planets,?? Solar System Tour,Girl
167,Earth,?? Save Earth Mystery,Boy
168,Sun,?? Sun Visit Mystery,Girl
169,Moon,?? Moon Crater Mystery,Boy
170,Stars,? Star Map Mystery,Girl
171,Galaxy,?? Milky Way Mystery,Boy
172,Space,?? Alien Friend Mystery,Girl
173,Black Hole,??? Space Vacuum Mystery,Boy
174,Gravity,?? Falling Apple Mystery,Girl
175,Magnets,?? Pull-Push Mystery,Boy
176,Light & Shadow,?? Shadow Twin Mystery,Girl
177,Sound,?? Echo Cave Mystery,Boy
178,Water States,?? Ice-Water-Steam Mystery,Girl
179,Air,??? Invisible Force Mystery,Boy
180,Fire,?? Flame Friend Mystery,Girl
181,Electricity,? Power Plant Mystery,Boy
182,Energy,?? Battery Hero Mystery,Girl
183,Inventions,?? Light Bulb Mystery,Boy
184,Robots,?? Robot Friend Mystery,Girl
185,Computers,?? Pixel World Mystery,Boy
,,,
,,,
,,,
,,,
"??ĀFESTIVALS, CULTURE & FUN",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
186,Birthday,?? Cake Lost Mystery,Girl
187,Christmas,?? Santa Workshop Mystery,Boy
188,Halloween,?? Pumpkin Patch Mystery,Girl
189,Diwali,?? Lamp Light Mystery,Boy
190,Holi,?? Color Festival Mystery,Girl
191,Eid,?? Crescent Moon Mystery,Boy
192,New Year,?? Fireworks Mystery,Girl
193,Easter,?? Egg Hunt Mystery,Boy
194,Thanksgiving,?? Turkey Mystery,Girl
195,Mother's Day,?? Flower Gift Mystery,Boy
196,Father's Day,?? Tie Gift Mystery,Girl
197,Independence Day,?? Flag Hunt Mystery,Boy
198,Sports Day,?? Medal Mystery,Girl
199,Picnic,?? Picnic Lost Mystery,Boy
200,Carnival,?? Funfair Mystery,Girl
,,,
,,,
,,,
,,,
"?ĀSPORTS, MUSIC & ARTS",,,
,,,
#,Concept,UNIQUE Theme,Co-Star
201,Cricket,?? Bat & Ball Mystery,Boy
202,Football,? Goal Post Mystery,Girl
203,Basketball,?? Court Mystery,Boy
204,Swimming,?? Pool Lane Mystery,Girl
205,Cycling,?? Trail Mystery,Boy
206,Running,?? Race Day Mystery,Girl
207,Tennis,?? Lost Ball Mystery,Boy
208,Yoga,?? Pose Mystery,Girl
209,Martial Arts,?? Karate Kick Mystery,Boy
210,Skating,?? Ice Rink Mystery,Girl
211,Guitar,?? String Lost Mystery,Boy
212,Drums,?? Beat Mystery,Girl
213,Piano,?? Key Mystery,Boy
214,Flute,?? Sound Mystery,Girl
215,Violin,?? Symphony Mystery,Boy
216,Painting,??? Brush Lost Mystery,Girl
217,Drawing,?? Pencil Mystery,Boy
218,Craft,?? Paper Magic Mystery,Girl
219,Origami,?? Folding Mystery,Boy
220,Pottery,?? Clay Mystery,Girl
,,,
,,,
,,,
,,,
??ĀCOUNTRIES & LANGUAGES,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
221,World Map,??? Globe Spin Mystery,Boy
222,India,???? Taj Mahal Mystery,Girl
223,USA,???? Statue Liberty Mystery,Boy
224,Japan,???? Cherry Blossom Mystery,Girl
225,China,???? Great Wall Mystery,Boy
226,Egypt,???? Pyramid Mystery,Girl
227,France,???? Eiffel Tower Mystery,Boy
228,Brazil,???? Amazon Mystery,Girl
229,Australia,???? Kangaroo Land,Boy
230,Africa,?? Safari Mystery,Girl
231,Hello in Languages,?? Greeting Mystery,Boy
232,World Famous Places,??? 7 Wonders Mystery,Girl
233,World Flags,?? Flag Maker Mystery,Boy
234,Currencies,?? Money World Mystery,Girl
235,Traditional Dresses,?? Costume Mystery,Boy
,,,
,,,
,,,
,,,
??ĀVALUES & LIFE SKILLS,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
236,Sharing,?? Cookie Share Mystery,Girl
237,Helping,?? Helper Hero Mystery,Boy
238,Caring,?? Care Bear Mystery,Girl
239,Honesty,?? Truth Star Mystery,Boy
240,Kindness,?? Kind Butterfly Mystery,Girl
241,Patience,? Sand Clock Mystery,Boy
242,Courage,?? Brave Lion Mystery,Girl
243,Hard Work,?? Ant Worker Mystery,Boy
244,Discipline,? Routine Mystery,Girl
245,Respect,?? Bow Down Mystery,Boy
246,Friendship,?? Best Friend Mystery,Girl
247,Teamwork,?? Team Up Mystery,Boy
248,Forgiveness,????? Heal Mystery,Girl
249,Gratitude,?? Thank You Mystery,Boy
250,Saving Water,?? Water Hero Mystery,Girl
251,Saving Energy,?? Switch Off Mystery,Boy
252,Plant Trees,?? Green Earth Mystery,Girl
253,Stop Pollution,?? Clean City Mystery,Boy
254,Animal Care,?? Pet Care Mystery,Girl
255,Recycling,?? Trash Hero Mystery,Boy
,,,
,,,
,,,
,,,
??ĀEXTRA FUN ADVENTURES,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
256,Circus Visit,?? Big Top Mystery,Girl
257,Amusement Park,?? Ride Mystery,Boy
258,Magic Show,?? Disappear Mystery,Girl
259,Puppet Show,?? Puppet Mystery,Boy
260,Bookshop,?? Talking Book Mystery,Girl
261,Music Concert,?? Stage Mystery,Boy
262,Movie Night,?? Cinema Mystery,Girl
263,Camping,? Tent Mystery,Boy
264,Treasure Hunt,?? Map Mystery,Girl
265,Pirate Adventure,????? Pirate Ship Mystery,Boy
266,Fairy Tale,?? Fairy Wing Mystery,Girl
267,Knight & Castle,?? Sword Mystery,Boy
268,Mermaid World,?? Underwater Mystery,Girl
269,Dragon Land,?? Dragon Egg Mystery,Boy
270,Unicorn Forest,?? Magic Horn Mystery,Girl
,,,
,,,
,,,
,,,
??ĀSMART LEARNING,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
271,Riddles,?? Question Mystery,Boy
272,Brain Games,?? Puzzle Mystery,Girl
273,Memory Games,?? Match Card Mystery,Boy
274,Spot Difference,?? Detective Mystery,Girl
275,Hidden Objects,?? Eye Hunt Mystery,Boy
276,Maze,?? Maze Escape Mystery,Girl
277,Coding Basics,?? Robot Code Mystery,Boy
278,Logic Thinking,?? Think Tank Mystery,Girl
279,Word Building,?? Letter Brick Mystery,Boy
280,Number Pattern,?? Number Chain Mystery,Girl
,,,
,,,
,,,
,,,
??ĀSPECIAL THEMES,,,
,,,
#,Concept,UNIQUE Theme,Co-Star
281,Days of Week,?? 7 Door Mystery,Boy
282,Months,??? 12 Land Mystery,Girl
283,Seasons,?? 4 Kingdom Mystery,Boy
284,Morning Routine,?? Sunrise Race Mystery,Girl
285,Night Routine,?? Star Bed Mystery,Boy
286,Sleep & Dreams,?? Dream World Mystery,Girl
287,Imagination,?? Cloud Castle Mystery,Boy
288,Wishes & Goals,? Wish Tree Mystery,Girl
289,Birthday Party,?? Surprise Mystery,Boy
290,New Baby,?? Cradle Mystery,Girl
291,First School Day,?? New Friend Mystery,Boy
292,Summer Vacation,??? Holiday Mystery,Girl
293,Family Trip,?? Road Trip Mystery,Boy
294,Surprise Gift,?? Mystery Box,Girl
295,Lost & Found,?? Search Mystery,Boy
296,Magic Wand,?? Wish Granter Mystery,Girl
297,Magic Mirror,?? Reflection Mystery,Boy
298,Magic Book,?? Story Jump Mystery,Girl
299,Magic Carpet,?? Fly Adventure Mystery,Boy
300,Magic Key,??? Door Unlock Mystery,Girl
,,,
,,,
,,,
,,,
??ĀBONUS UNIQUE THEMES (301-320),,,
,,,
#,Concept,UNIQUE Theme,Co-Star
301,Underwater City,?? Atlantis Mystery,Boy
302,Sky City,?? Cloud Kingdom Mystery,Girl
303,Inside a Volcano,?? Lava Lab Mystery,Boy
304,Inside Human Body,?? Body Tour Mystery,Girl
305,Inside a Beehive,?? Honey Maze Mystery,Boy
306,Inside an Anthill,?? Tunnel Mystery,Girl
307,Mini World (Shrink),?? Tiny Tiny Mystery,Boy
308,Giant World (Big),?? Giant Land Mystery,Girl
309,Upside Down World,?? Flip World Mystery,Boy
310,Black & White World,?? Color Lost Mystery,Girl
311,Candy World,?? Sweet Land Mystery,Boy
312,Ice Cream World,?? Frozen Mystery,Girl
313,Toy World,?? Toys Alive Mystery,Boy
314,Crayon World,??? Drawing Comes Alive,Girl
315,Book World,?? Story Inside Mystery,Boy
316,Dream World,?? Cloud Bed Mystery,Girl
317,Music World,?? Note Land Mystery,Boy
318,Rainbow World,?? 7 Land Mystery,Girl
319,Mirror World,?? Reverse Mystery,Boy
320,Future World,?? Year 3000 Mystery,Girl
,,,
